id,name,description
3czvHT8ALg4yRSSTmZvPOe,Menjadi Manusia,Suara yang merekam cerita hidup manusia untuk menemanimu kala rehat dari bisingnya dunia.
0IHmm9PUSn6pDeRaXx50oN,Bocor Alus Politik,"Jurnalis Tempo dari desk politik--Pramono, Rikang, Hussein, Francisca, dan Egi--menyuguhkan podcast Bocor Alus Politik. Mereka ""membocorkan” informasi yang bisa jadi belum terekspos media. Bercerita tentang politikus, pengalaman selama proses liputan, hingga analisis mengenai dinamika politik terkini.  Bocoran baru rilis setiap Sabtu. - - - - - Bagian dari Tempo Media Group Kritik dan saran: podcast@tempo.co.id"
1YrUv5gPA076f6DpGRMmXL,PODCAST EXIT,"Podcast Exit by ( Firza Valaza & Bian Brilliante ). Podcast yang membahas permasalahan anak muda, curhatan mereka, kegalauan yang dialami hingga diskusi mencari solusi.  info iklan"
1dm50QIFidNsIyr7x5LyLg,Podcast Senen Kemis,"Terkenal belum tentu. Lucu boleh diadu. Bersama Barry Williem, Yudha Brajamusti, Heri Horeh, dan Popon Kerok."
1iPKKY4eMMJQRJwDuEVm4u,FWB Podcast,"Kumpulan berbagai cerita dan pengalaman dari hubungan spesial 'Friends with Benefits'. Follow & kirim cerita kalian hanya di Official instagram @overheardfwb & @ofwbpodcast.  For business inquiries, please contact us through contact@podkesmas.asia"
1mAcrNI1cFDlF7apoLTPKk,UNFAEDAH PODCAST,Podcast tanpa faedah tentang apapun yang ingin kami bicarakan.
76HIu8yyro4DPBG1Tk9psu,Wafa Indonesia,"Wafa merupakan lembaga layanan masyarakat di bidang pendidikan Al-Qur’an. Fokus kami adalah memberikan pelatihan dan konsultasi untuk membangun dan mengembangkan “Sistem Pembelajaran Al-Qur’an” yang berkualitas di berbagai lembaga pendidikan di seluruh Indonesia. Kami telah melayani di 30 provinsi di Indonesia, dan telah melatih lebih dari 12.000 guru Al-Quran di lebih dari 500 lembaga."
10ia3QkjReRClS0skfZYAS,Bersorak Bahagia,"Perjalanan tentang menemukan makna diri, cinta, emosi, dan ketulusan hati. Mari temukan bahagiamu bersama denganku di podcast ini. Salam sayang, Biru.  Podcast exclusive di Noice: https://tinyurl.com/noicebersorakbahagia  Part of Kukila Network Business inquiries: mail@kukila.id"
2WfFcuik3EdmKW2vambFob,Indonesia Digital Marketing Podcast - Ryan Kristo Muljono,"Semua tentang pemasaran melalui media internet. Anda akan belajar Strategi, Tips & Trick dalam Digital Marketing untuk membantu anda dalam menerapkan pemasaran melalui media digital."
3KR0MSa7z1CdCqJ2bEZIRd,Podcast Kesel Aje,PODCAST PALING TO THE POINT!!
1nJyt4ej5wSh92sYsTF6he,Wayang Kulit Indonesia,Sebuah rekaman audio dari pagelaran wayang kulit  Support this podcast: https://podcasters.spotify.com/pod/show/wayangkulitindonesia/support
36e94fCMr1wWPaeXP6DTEE,KPM TV ,Kumpulan Tausyiah Dan Qosidah Islami Dari Ulama Dan Habaib Baik Di Indonesia Atau Dari Luar Indonesia  Support this podcast: https://podcasters.spotify.com/pod/show/kpm-tv/support
0PSrOZO9MTni6PklZiKpJj,Muslimah Media Center Indonesia,"Muslimah Media Center [MMC] adalah media Islam yang memiliki komitmen untuk bisa memberikan analisis terhadap masalah-masalah khususnya di Indonesia dan dunia Islam dengan menghadirkan Islam sebagai solusi praktis dan efektif. Semoga dapat memberikan inspirasi dalam kehidupan individu, masyarakat dan negara."
7mtoBv8EDRcMZAAdyryHPu,Spieltag Indonesia,"Podcast Bundesliga satu-satunya di Indonesia. Digawangi oleh Gerhan, Rheza Pradita dan Adrian, kami membahas dari A-Z seputar fussball yang mungkin tidak dibahas di media mana pun di Indonesia. Follow @SpieltagIndo di Twitter dan Instagram untuk update info seputar Bundesliga."
0OnTFy8cqXqyFegoriNt26,Worldwide Marriage Encounter Indonesia,Official WWME Indonesia Podcast
4S5gCxxWwCiOjLY833sKeq,Pengajian Podcast,"Podcast berisi konten pengajian dari berbagai ulama, habaib, kyai, dan ustadz terkemuka di Indonesia. Seperti Gus Mus, Habib M Lutfhi, Gus Miftah, Anwar Zahid, Gus Muwafiq, dsb."
6yUPhJdvDAMRVwApXBpQWd,Hiduplah Indonesia Maya,"Podcast dari Pandji Pragiwaksono, membahas segala keramaian yang terjadi di dunia maya Indonesia"
47Gni7TSEnmG7nOR001BuR,Pingin Siaran,"Setelah Dikejar ormas yang menyebabkan Muslim dan Coki dipecat dari Stasiun Radio tempat mereka siaran, keinginan mereka siaran membuat mereka pingin membuat konten ini untuk tetap meyalurkan suara mereka. Tapi, kali ini dengan banyak bantuan dari orang-orang yang tidak jelas. • Youtube: S1:https://youtube.com/playlist?list=PLuPYeNp5S16F6gBSfF36xcqcrTOszqHuI • S2:https://youtube.com/playlist?list=PLuPYeNp5S16G0IA6Q61lReSVdKhIhZGXL"
2CSXnmP8QKhHitKba5vchx,Wayang Kulit Nusantara (Cokro),"Wayang Kulit (ꦮꦪꦁꦏꦸꦭꦶꦠ꧀) adalah seni tradisional Indonesia yang terutama berkembang di Jawa, mengambil cerita dari naskah Mahabarata dan Ramayan, tetapi tak dibatasi hanya dengan pakem (standard) tersebut, dalang bisa juga memainkan lakon carangan (gubahan). Selain berfungsi sebagai hiburan Wayang Kulit dijadikan sebagai tuntunan (sarana belajar) karena cerita yang dimainkan menggambarkan tatanan kehidupan masyarakat."
3945YDZ51LE2CMsEhxeMIf,Sleep Sounds by Tmsoft (Bahasa Indonesia),"Sulit tidur, fokus, santai? Kami siap membantumu! Dari white noise sampai suara alam dan beragam suara lainnya, podcast 60 menit kami dibuat untuk membuatmu fokus, rileks, dan tidur lebih nyenyak.  Download app White Noise gratis kami untuk terus memutar semua suara menenangkan ini. Kunjungi whitenoise.app di perangkatmu untuk men-download atau buka www.tmsoft.com untuk informasi lebih rinci.  Streaming suara kami di Spotify, Amazon, YouTube Music, dan banyak lagi! Cari saja Tmsoft's White Noise Sleep Sounds.  Rileks, dan tidur lebih nyenyak."
20DmOoSkmTvn2xeUsCW4NM,Cerita Nabi dan Rasul,Podcast ini akan menceritakan tentang kisah-kisah para Nabi dan juga sahabatnya dalam menyebarkan agama Islam. Selain itu kita juga bisa belajar banyak hal lho di dalamnya.   Tonton di YOUTUBE : https://bit.ly/YoutubeCeritaNabi Dengarkan di SPOTIFY : https://spoti.fi/3IkAqz7 Instagram : https://bit.ly/InstagramCeritaNabi website : https://worldwideproduction.id/  Powered by Firstory Hosting
14heho55ucj7OoBveGGiTy,kasisolusi,🤝 Bantuin UMKM Naik Kelas dengan Belajar Lewat Podcast  📻 Podcast Kasisolusi Tayang Tiap Hari Jam 20.00 WIB
0dfXwaoetxuKb1p6mIDinW,Casa Milan Podcast,"All-round podcast about AC Milan in Indonesian language. Finance, management, tactics, history, youth team, match preview and review, etc."
7lPu5EJMJxiNVQgMR70Ivf,PODCAST FILM: 1st Watch,"1st Watch menghidupkan kembali SHOWBOX PODCAST buat tempat asik ngobrol soal film, serial, variety show, dan acara-acara lain bareng tim yang sama yang (sebagian besar) dulu kerja di majalah All Film/Total Film Indonesia. Ada berbagai segmen seru yang bisa disimak: film dan serial bahasa Inggris di ANGLO-REVIEW; bahasa Korea di KOREAVAGANZA; bahasa Jepang di CHOU-JAPAN; bahasa Indonesia di ENDONESAHH; dan bahasa-bahasa lainnya di MUNDIAL. Join bareng Amy, Rengga, Krishna, Priska, Fariz & Ulil di rumah baru.  Powered by Firstory Hosting"
25iKhTuaoKyL0zVd0VTkQs,Wong Krajan,"Kumpulan ceramah para habib dan ulama Indonesia, semoga kita selalu dalam limpahan berkah Allah SWT."
4SFGlHDxWE1sSLoqOAcczy,Al-Qur'an dan Terjemah (Syaikh Misyari Rasyid Al-Afasy),"Al-Qur'anul Karim recited by Syaikh Misyari Rasyid Al-Afasy with Indonesian Translation.  (٣٢١:طه) ""فَمَنَ اتَّبَعَ هُدَايَ فَلاَ يَضِلُّ وَلاَ يَشْقَى""  “Lalu barang siapa yang mengikut petunjuk-Ku, ia tidak akan sesat dan tidak akan celaka”. (QS. Thaha: 123) "
12AQgQTkeUcoQFpG1IB3nV,Kilas Kabar Nusantara,"Kanal podcast bagian dari Medio Podcast Network by KG Media yang menyajikan berita harian terkini dan terakurat yang mengangkat keunikan lokal di berbagai wilayah Indonesia.   Podcast Kilas Kabar Nusantara merupakan hasil kolaborasi dari reportase liputan KG Radio Network, yakni: Sonora FM, Smart FM, dan Motion FM yang tersebar di 18 daerah di seluruh Indonesia!    MEDIO by KG Media  Playlist podcast by Medio di Spotify: https://link.tree/SiniarMedio Instagram: https://instagram.com/mediobykgmedia  TikTok: https://tiktok.com/@mediobykgmedia   Read about us on: https://kolom.kompas.com/Medio"
1Iz9X8eJqzGrnTTWI9GUEC,Sinarilah Radio,Radio Dakwah umat Islam berbahasa Indonesia dan Inggris (radio da'wah for muslim in bahasa Indonesia and English)
0tJX3enALzJKll1WaRWPD2,Lawak +62,Podcast ini terdiri dari beberapa Kumpulan audio para kontestan stand up comedy indonesia yg hendak menghibur telinga anda Support this podcast: https://anchor.fm/lawak-62/support
4LO0Q3WVbAOfACRncWnvEG,BELAJAR BAHASA INGGRIS ,Belajar Bahasa mudah dengan mendengarkan Support this podcast: https://podcasters.spotify.com/pod/show/belajarbahasainggris/support
7Inx1eZyhOPo7n5Iy5JpPi,Bahasa Indonesia Bersama Windah (for intermediate Indonesian language learners),"〖99% Bahasa Indonesia〗 Halo semua! Salam kenal, namaku Windah. Di podcast ini, aku akan menemani kalian belajar Bahasa Indonesia tingkat menengah (intermediate) melalui cerita, berita, budaya Indonesia dan masih banyak lagi. Podcast ini terbagi ke dalam 3 tingkat kesulitan: Low, Mid, dan High. Selamat mendengarkan!  Dukung podcast ini dengan menjadi Teman Windah di Patreon, dan dapatkan transkrip untuk semua episode! https://www.patreon.com/windah  Kalau ada saran atau pertanyaan, kirimkan e-mailmu ke podcastbahasaindonesia@gmail.com"
3uCmoO9AkqX38i1BdF8IXW,Cuap Cuap Cuan,"Selamat Datang di Cuap-Cuap Cuan!  Di podcast ini, kamu bisa dapetin banyak info soal dunia ekonomi, bisnis dan investasi dengan cara yang fun serta menyenangkan. Langsung aja jelajahi playlist Cuap-Cuap Cuan yang full faedah di Spotify, Apple Podcast, Google Podcast, dan Anchor. Kita upload episode baru tiap hari lho... Kalo ada saran, kritik maupun pujian, langsung aja DM ke Instagram @cuap_cuan yaa... Salam Cuan!"
3Lq32WnsPUap1ZRhLhSy6W,PODCAST BISNIS ONLINE INDONESIA,Membagi pengalaman ketika menjalankan organik marketing di media sosial sejak tahun 2018. Temukan saya di ig: @radhiannr atau Youtube: Radhian NR ya! Terima kasih sudah mendengarkan podcast BOI
0QzLaZCvG2sDbk4BoJF6cj,Geronimo FM on Podcast,"The official podcast channel of Geronimo 106.1FM  Yogyakarta, Indonesia"
0M6v251G4p0Q8uZsimPI0j,Audiobook Indonesia,disini kita akan bacakan buku buku yang kita punya untuk kalian dalam format audio yang biasa di namakan audiobook. Jangan lupa untuk share ke temen-temen kalian. Untuk Kritik dan saran bisa ke indonesiaaudiobook@gmail.com or hit us on instagram @Arkandea_ and @salsadefa
1FPOOtUOdzgSlIxi2EO5wd,suaraibra,suara-suara yang disuarakan dengan perasaan yang paling dalam..instagram : @ibraffy // @suaraibraemail : suaraibra@gmail.com .Part of Kukila NetworkBusiness inquiries: mail@kukila.id Hosted on Acast. See acast.com/privacy for more information.
43ILnAhQzZjw9Mhdy225jg,Psikologid - Komunitas Psikologi,"Psikologid Podcast adalah Audio-Series dari Komunitas Psikologi Digital yang akan banyak membahas mengenai psikologi aplikatif, pengembangan diri dan kesehatan mental.  Informasi Event Terbaru, Buku Psikologi dan Kolaborasi bisa klik di https://linktr.ee/psikologid Support this podcast: https://podcasters.spotify.com/pod/show/psikologid/support"
7xsVRdcCTYbp2vK1ZeFIpq,Bincang Ranjang,Cerita Dewasa Podcast Dewasa Pemersatu Bangsa Kisah Nyata Support this podcast: https://podcasters.spotify.com/pod/show/bincangranjang/support
1fxPvn0hhQvVWpmhWpIlm6,KampungCerdasIndonesia,"Mendengarkan, menerima, belajar, dan membantu, mencerdaskan anak bangsa. ""Dari Kampung Untuk Indonesia Cerdas"" Support this podcast: https://podcasters.spotify.com/pod/show/rinaldikci/support"
5eHl4ffSHbVMngaKVY7Rk2,Podcast GLHF (Esports Indonesia),Ngobrol bareng orang-orang yang berkecimpung di esports Indonesia.
0gkZ4GlnyBVIFpmRNUphP3,Podcast CSD(Cerita Sex Dewasa),◈ Wadah untuk berbagi cerita dan fantasi sex yang dibuat oleh kita dan untuk kita. ◈ Jangan malu karena sex bukan hal yang tabu. ◈ Episode baru setiap senin jam 19.00 WITA✉ Kirimkan pertanyaan titipan kalian ke instagram kita di @podcast_csd yang nantinya bakal kita tanya langsung ke narasumber #titipansobaterong Podcastcsd@gmail.com⚠️ Konten khusus 21+⚠️ Support this podcast: https://anchor.fm/podcastcsd/support Hosted on Acast. See acast.com/privacy for more information.
4L9rpdlmcFKYg7bq4IZsmn,BUDI DALTON NGOBAT OFFICIAL,"Acara yang dipandu artis layar sentuh. Demikian Budi Dalton menyebut dirinya, memang acara yang dikemas secara ringan mengupas sosio kultural masyarakat. Canda tawa dan sindiran kerap menjadi bumbu yang menggiring acara talkshow tersebut. Jelas tidak ada wacana yang melontarkan teori dengan bahasa pelik yang membuat garis ketuaan di kening terlihat. Semua serba ringan tanpa filter atau sensor yang memotong apa pun. Namun meski demikian acara tersebut tetap berjalan pada koridor yang ditentukan, yakni mengangkat profesi seseorang kepada khalayak luas melalui siaran langsung Youtube.  Support this podcast: https://podcasters.spotify.com/pod/show/ngobat-official/support"
5tyrmmGK9sz9e1Vael7gFz,Stand Up Comedy Academy,"Stand Up Comedy Academy merupakan acara pencarian bakat komedi tunggal yang ditayangkan oleh Indosiar. Sekarang, kamu bisa mendengarkannya lewat podcast dan nantikan episode barunya tiap hari Rabu, hanya di Spotify!"
390WWVSyaBErQTMUj2JQlZ,Belajar Bahasa Inggris (Listening Skills),"Podcast ini diambil dari beberapa sumber, kami hanya mengumpulkan file audio dan teksnya. Beberapa audio dilengkapi dengan link untuk mengunduh teks dalam bentuk pdf atau word. Selamat belajar!"
4c4F4kloOuluqTTWjFAjvX,1001 Kisah Teladan,"Ikuti Podcast kami dengan cara mengklik ""IKUTI"" dan tekan logo LONCENG  Aneka Produk https://mycollection.shop/etalasestokbarang http://1001kisahteladan.home.blog/etalase-produk/ Follow akun sosmed lainnya Youtobe https://youtube.com/@1001kisahteladan_yt  Instagram https://instagram.com/1001kisahteladan?igshid=Y2M0YTlkZGNmOQ==  Snack vidio https://sck.io/u/@1001kisahteladan/d9XJdrOR  Terima kasih. Jazaakumullah Khaira."
42LWK8SVI1Po0JjPwQxu7M,Guru Gembul,Guru Gembul Official   Ikuti juga konten medsos kami di:  Instagram : https://instagram.com/gurugembul?igsh...  Tiktok : https://instagram.com/gurugembul?igsh...  Youtube : https://www.youtube.com/@gurugembul Donasi channel Youtube : https://saweria.co/donate/gurugembul  Bantu admin spotify beli kuota internet di : https://saweria.co/adminspotifyade  Untuk berdiskusi lebih dalam yang sehat dan berintelektual dan untuk informasi lainnya seperti disuksi intelektual dan aksi seputar Bisnis dan financial bisa join di Komunitas SIRARU: Instagram : https://instagram.com/siraru_official...
1iEotAiY470iuc9ck4c4S4,Pikiran Manusia,"Podcast yang isinya obrolan seputar filsafat, budaya, sejarah, hingga sains dan apapun pemikiran menarik yang manusia cetuskan. Di-host oleh : @yogadwiangga & @imeliadeborah. Yuk mulai belajar bareng, dan anda akan melihat dunia sebagaimana adanya bukan sebagaimana yang anda inginkan.  Kontak:  - Email: pikirandanmanusia@gmail.com - Instagram: @pikirandanmanusia  Powered by Firstory Hosting"
096F92B2Cgio4EIz0PbwNw,PARECU PODCAST,4 orang dari dunia berbeda tanpa basa basi didalam suatu percakapan tanpa titik dan koma.
3vMUEH0LXVa9yFi7rcw238,Cape Mikir with Jebung,"Episode baru setiap sabtu, atau suka-suka gue! versi video di youtube gue ya 🐸"
6rDe63cP5fc0n8Jjv7ThTu,Podcastery Jurnalrisa,"Selamat datang di Podcastery Jurnalrisa, dimana kalian semua tak usah terlalu pusing dengan isi obrolan kami, atau bahkan percaya dengan isi obrolannya, karena seyogyanya percaya itu hanya kepada Tuhan Yang Maha Esa.  Podcastery Jurnalrisa adalah kami : Risa Saraswati, Ranggana Purwana, Nicko Irham, Riana Rizki, Abimanyu, Indy Ratna, Dimasta, Rai Sekar, Gemma Galuh, dan bintang tamu-bintang tamu lainnya nyata ataupun tak nyata."
0Fn3EQzK2NmBfMi3oJoQ5g,Ray Janson Radio Podcast,"Sharing stories and experiences of the wonderful people in the food, beverage, and hospitality industry.  Available on Youtube, and all Podcast Platforms.  Follow Instagram & Tiktok @rayjansonradio"
5BZRJ8hErVBe13plRgDauj,Podcast Bercanda,"Berbicara suka-suka tentang berbagai hal dan membahasnya dengan bercanda. Eh btw kami terbuka untuk bertukar canda dan cerita, silahkan bersurat di email: podcast.bercanda@gmail.com dan mari berinteraksi di Social Media: @podcastbercanda"
7yIA0B8wI0uvyaomlEKrUl,MAPLE PODCAST,"Hi, dearest listeners. You’ve made it here on our page, The Maple Media. We celebrates culture in the most entertaining way by bringing these incredible figures and enlightening conversations through your ears. Hopefully you’ll love them as much as we do, enjoy!"
0jcYQfPKNOS9gCBGOlRchV,Kajian Podcast,Podcast ini hanya menyebarkan rekaman audio dari ceramah yang gratis di youtube
09AOUf5pa1zHI2ySEbgQxO,The Elite Indonesia Podcast,Podcast tentang otomotif bagi para otomotif enthusiast.
4YteeJfK5Bgr6oHH9oJduO,Kisah Horor The Sacred Riana,"KISAH HOROR THE SACRED RIANA, podcast original dari Spotify yang diproduksi bersama Fremantle Indonesia dan Wahana Kreator Nusantara, akan mengungkap kisah misteri yang tidak biasa, di kehidupan nyata. The Sacred Riana akan menghantarkan cerita-cerita horor yang bisa menghantui pikiran kalian setelah mendengarkannya. Follow podcast KISAH HOROR THE SACRED RIANA di Instagram @podcastkisahhororid dan Twitter @Kisahhororid."
7AfvTJdFlDK5XurlyTOX06,Udah Jumat Lagi ,"Waktu begitu cepat berlalu. Senin, Selasa, Rabu, Kamis, Jumat, (kedip sebentar), tau-tau udah Jumat lagi. Di masa hidup kita yang begitu singkat ini, kenapa nggak coba untuk memaksimalkannya dengan melakukan hal-hal yang paling bermakna untuk kita?  Udah Jumat Lagi adalah podcast yang dirancang untuk membantu pemuda/i Indonesia mewujudkan potensinya di dalam dan luar kelas.  Subscribe Zahid di YouTube: https://www.youtube.com/@zahidibr Follow Zahid di Instagram: https://www.instagram.com/zahidibr"
